id,title,authors,year,doi,venue,source,fulltext_available,pdf_pages,platform_type,sensor_list,primary_method,method_category,environment,experiment_type,real_or_sim,metrics_reported,ate_rmse_m,application_domain,multi_agent,notes,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes,citation_tier
REC_1159,GPS-Denied Navigation Aided by Synthetic Aperture Radar Using the Range-Doppler Algorithm,Lindstrom C.; Christensen R.; Gunther J.; Jenkins S.,2022,10.33012/navi.533,IEEE Conference/Journal,Scopus,True,29,UAV,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 29-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar].,3,2,1,0,6,Q-medium,"Rigor=3/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1192,Indoor UAV Localization Using a Tether,Xiao X.; Fan Y.; Dufek J.; Murphy R.,2018,10.1109/SSRR.2018.8468627,IEEE Conference/Journal,Scopus,True,6,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;UWB,Visual_SLAM,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW,Real_World,Real_World,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 6-page PDF. Primary evaluation: Real_World with sensors [IMU;Stereo_Camera;LiDAR_3D;UWB].,4,2,1,0,7,Q-high,"Rigor=4/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-high).",Core
REC_1207,GPS-denied indoor and outdoor monocular vision aided navigation and control of unmanned aircraft,Chowdhary G.; Johnson E.N.; Magree D.; Wu A.; Shein A.,2013,10.1002/rob.21454,IEEE Conference/Journal,Scopus,True,45,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 45-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Sonar].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1212,Autonomous drone hunter operating by deep learning and all-onboard computations in GPS-denied environments,Wyder P.M.; Chen Y.-S.; Lasrado A.J.; Pelles R.J.; Kwiatkowski R.; Comas E.O.A.; Kennedy R.; Mangla A.; Huang Z.; Hu X.; Xiong Z.; Aharoni T.; Chuang T.-C.; Lipson H.,2019,10.1371/journal.pone.0225092,IEEE Conference/Journal,Scopus,True,18,UAV,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 18-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Optical_Flow;Sonar].,3,2,1,0,6,Q-medium,"Rigor=3/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1217,Vision based UAS navigation for RFI localization,Perkins A.; Chen Y.-H.; Lo S.; Enge P.,2018,10.33012/2018.16060,IEEE Conference/Journal,Scopus,True,11,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 11-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,2,2,1,1,6,Q-medium,"Rigor=2/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1245,Fusion of Optical Flow and Dead Reckoning Algorithms for UAV Navigation Without GPS,Walczak J.; Szykuła B.; Targowski P.; Pałys T.,2025,10.12716/1001.19.04.02,IEEE Conference/Journal,Scopus,True,6,UAV,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 6-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar].,3,3,1,0,7,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-high).",Important
REC_1270,Navigation of UAV in GNSS denied area,Pintér M.; Marcoň P.,2024,10.13164/eeict.2024.96,IEEE Conference/Journal,Scopus,True,4,UAV,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Single_Agent,Parsed from 4-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;Optical_Flow].,2,2,1,1,6,Q-medium,"Rigor=2/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1285,Unmanned autonomous aerial navigation in GPS-denied environments,Habib N.; Flores-Abad A.; Martínez-Martínez J.; Aponte-Roa D.A.; Espinoza A.A.,2020,10.18687/LACCEI2020.1.1.349,IEEE Conference/Journal,Scopus,True,4,UAV,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow;Sonar,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 4-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Optical_Flow;Sonar].,4,2,1,1,8,Q-high,"Rigor=4/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=8/10 (Q-high).",Core
REC_1298,Cooperative Localization for GNSS-Denied Subterranean Navigation: A UAV–UGV Team Approach,Akhihiero D.; Olawoye U.; Das S.; Gross J.,2024,10.33012/navi.677,IEEE Conference/Journal,Scopus,True,26,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;UWB,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 26-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D;UWB].,2,2,1,1,6,Q-medium,"Rigor=2/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1306,UAV Visual Localization in GNSS-Denied Environments,Wang T.-C.; Tsou L.-H.; Jhan J.-P.; Tang R.-S.,2026,10.5194/isprs-archives-XLIX-B1-2026-55-2026,IEEE Conference/Journal,Scopus,True,7,UAV,IMU;Monocular_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Adversarial/EW,Simulation,Simulation,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera].,2,3,0,0,5,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=0/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1307,An architecture for robust UAV navigation in GPS-denied areas,Perez-Grau F.J.; Ragel R.; Caballero F.; Viguria A.; Ollero A.,2018,10.1002/rob.21757,IEEE Conference/Journal,Scopus,True,38,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 38-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_2D].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1308,Multi-sensor Data Fusion for Autonomous Unmanned Aerial Vehicle Navigation in GPS Denied Environments,ELMAS E.E.; ALKAN M.,2024,10.47839/ijc.23.4.3762,IEEE Conference/Journal,Scopus,True,12,Multi_Platform,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Single_Agent,Parsed from 12-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar].,3,3,1,0,7,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-high).",Important
REC_1313,A smart hybrid vision aided inertial navigation system approach for UAVs in a GNSS denied environment,Mostafa M.M.; Moussa A.M.; El-Sheimy N.; Sesay A.B.,2018,10.1002/navi.270,IEEE Conference/Journal,Scopus,True,15,Multi_Platform,IMU;Stereo_Camera;Radar_mmWave;Optical_Flow;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Single_Agent,Parsed from 15-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;Radar_mmWave;Optical_Flow;Sonar].,2,3,1,0,6,Q-medium,"Rigor=2/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=6/10 (Q-medium).",Important
REC_1330,UAV VISUAL AUTOLOCALIZATON BASED on AUTOMATIC LANDMARK RECOGNITION,Filho P.S.; Shiguemori E.H.; Saotome O.,2017,10.5194/isprs-annals-IV-2-W3-89-2017,IEEE Conference/Journal,Scopus,True,6,Multi_Platform,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 6-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1358,An experimental analysis of outdoor UAV localisation through diverse estimators and crowd-sensed data fusion,Ahmed M.M.; Shawky M.A.; Zahran S.; Moussa A.; EL-Shimy N.; Elmahallawy A.A.; Ansari S.; Shah S.T.; Abdellatif A.G.,2024,10.1016/j.phycom.2024.102475,IEEE Conference/Journal,Scopus,True,18,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 18-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1366,Cooperative Localisation of a GPS-Denied UAV in 3-Dimensional Space Using Direction of Arrival Measurements,Russell J.S.; Ye M.; Anderson B.D.O.; Hmam H.; Sarunic P.,2017,10.1016/j.ifacol.2017.08.1226,IEEE Conference/Journal,Scopus,True,7,UAV,IMU,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Urban;Underground/Tunnel;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 7-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU].,3,3,1,0,7,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-high).",Important
REC_1378,Optical Flow Sensor/INS/Magnetometer Integrated Navigation System for MAV in GPS-Denied Environment,Shen C.; Bai Z.; Cao H.; Xu K.; Wang C.; Zhang H.; Wang D.; Tang J.; Liu J.,2016,10.1155/2016/6105803,IEEE Conference/Journal,Scopus,True,10,Multi_Platform,IMU;Monocular_Camera;Optical_Flow;Sonar,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 10-page PDF. Primary evaluation: Simulation with sensors [IMU;Monocular_Camera;Optical_Flow;Sonar].,2,2,1,0,5,Q-medium,"Rigor=2/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1405,Angle Robustness Unmanned Aerial Vehicle Navigation in GNSS-Denied Scenarios,Wang Y.; Feng Z.; Zhang H.; Gao Y.; Lei J.; Sun L.; Song M.,2024,10.1609/aaai.v38i9.28906,IEEE Conference/Journal,Scopus,True,9,UAV,IMU;Stereo_Camera;LiDAR_3D;Optical_Flow,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Success_Rate,30.3%,Mapping/Surveying,Single_Agent,Parsed from 9-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Optical_Flow].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1417,Cellular Communication-Based Autonomous UAV Navigation with Obstacle Avoidance for Unknown Indoor Environments,Choi Y.J.; Ramatryana I.N.A.; Shin S.Y.,2021,10.22266/ijies2021.0430.31,IEEE Conference/Journal,Scopus,True,9,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Simulation,Simulation,ATE_RMSE,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 9-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave].,1,2,1,0,4,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_1463,Decentralised Multi-UAV Cooperative Searching Multi-Target in Cluttered and GPS-Denied Environments,Zhu X.; Vanegas F.; Gonzalez F.,2022,10.1109/AERO53065.2022.9843665,IEEE Conference/Journal,Scopus,True,11,UAV,IMU;Monocular_Camera;LiDAR_3D,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 11-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_3D].,3,3,2,1,9,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1561,Characterization of mountain drainage patterns for GPS-denied UAS navigation augmentation,Wang T.; Celik K.; Somani A.K.,2016,10.1007/s00138-015-0723-9,IEEE Conference/Journal,Scopus,True,15,UAV,IMU;Stereo_Camera;Radar_mmWave,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Success_Rate,NOT_REPORTED,Inspection,Single_Agent,Parsed from 15-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;Radar_mmWave].,1,2,1,1,5,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=1/1. Total=5/10 (Q-medium).",Important
REC_1564,Ultra-wideband based cooperative relative localization algorithm and experiments for multiple unmanned aerial vehicles in GPS denied environments,Guo K.; Qiu Z.; Meng W.; Xie L.; Teo R.,2017,10.1177/1756829317695564,IEEE Conference/Journal,Scopus,True,18,UAV,IMU;Monocular_Camera;LiDAR_2D;Radar_mmWave;UWB;Sonar,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 18-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera;LiDAR_2D;Radar_mmWave;UWB;Sonar].,4,2,2,0,8,Q-high,"Rigor=4/4, Reporting=2/3, Baseline=2/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1573,Visual-based localization methods for unmanned aerial vehicles in landing operation on maritime vessel,Nguyen T.-T.; Hamesse C.; Dutrannois T.; Halleux T.; De Cubber G.; Haelterman R.; Janssens B.,2024,10.21014/actaimeko.v13i4.1575,IEEE Conference/Journal,Scopus,True,13,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Single_Agent,Parsed from 13-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1582,Overview of Mutual Localization Techniques Between Unmanned Aerial Vehicles in Swarm,Czaja B.; Maślanka K.; Skokowski P.; Kelner J.,2025,10.12716/1001.19.01.37,IEEE Conference/Journal,Scopus,True,7,UAV,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Success_Rate,NOT_REPORTED,Search_and_Rescue,Multi_Agent,Parsed from 7-page PDF. Primary evaluation: Simulation with sensors [IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;UWB;Sonar].,1,3,1,0,5,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=5/10 (Q-medium).",Important
REC_1612,Visual GPS-denied multi-agent localization & terrain classification,Chiel B.S.; Baillieul J.,2018,10.1109/AERO.2018.8396392,IEEE Conference/Journal,Scopus,True,12,Multi_Platform,IMU;Monocular_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 12-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera].,3,3,1,0,7,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=7/10 (Q-high).",Important
REC_1619,Robust Autonomous Flight in Constrained and Visually Degraded Shipboard Environments,Fang Z.; Yang S.; Jain S.; Dubey G.; Roth S.; Maeta S.; Nuske S.; Zhang Y.; Scherer S.,2017,10.1002/rob.21670,IEEE Conference/Journal,Scopus,True,28,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D;Sonar,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Single_Agent,Parsed from 28-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_3D;Sonar].,4,3,2,1,10,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=2/2, Repro=1/1. Total=10/10 (Q-high).",Core
REC_1640,Automatic landing of a low-cost quadrotor using monocular vision and Kalman filter in GPS-denied environments,Sani M.F.; Shoaran M.; Karimian G.,2019,10.3906/elk-1809-204,IEEE Conference/Journal,Scopus,True,19,Multi_Platform,IMU;Stereo_Camera;Radar_mmWave;UWB,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;RMSE;Success_Rate;Computational_Latency,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 19-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;Radar_mmWave;UWB].,1,2,1,0,4,Q-medium,"Rigor=1/4, Reporting=2/3, Baseline=1/2, Repro=0/1. Total=4/10 (Q-medium).",Important
REC_1642,UAV based target finding and tracking in GPS-denied and cluttered environments,Vanegas F.; Campbell D.; Eich M.; Gonzalez F.,2016,10.1109/IROS.2016.7759360,IEEE Conference/Journal,Scopus,True,8,Multi_Platform,IMU;Monocular_Camera,Visual_Inertial_Odometry,Visual-Inertial (VIO/SLAM),Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Monocular_Camera].,4,3,1,0,8,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=0/1. Total=8/10 (Q-high).",Core
REC_1667,Autonomous Mapping and Navigation Unit for Aerial Robots,Baiao J.; Prado D.; Soares L.; Soares G.; Vangasse A.; Cruz G.; Lima R.; Pimenta L.; Goncalves V.; Freitas G.,2025,10.1109/ICAR65334.2025.11338655,IEEE Conference/Journal,Scopus,True,25,Multi_Platform,IMU;Stereo_Camera;LiDAR_3D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Simulation,Simulation,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 25-page PDF. Primary evaluation: Simulation with sensors [IMU;Stereo_Camera;LiDAR_3D].,1,3,1,1,6,Q-medium,"Rigor=1/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=6/10 (Q-medium).",Important
REC_1678,Position and Orientation from Asynchronous Lidar in GNSS Denied Environments,Glennie C.; Haces-Garcia F.,2026,10.5194/isprs-annals-XI-1-2026-151-2026,IEEE Conference/Journal,Scopus,True,8,UAV,IMU;LiDAR_2D,LiDAR_Inertial_Odometry_SLAM,LiDAR-Inertial / LiDAR SLAM,Urban;Underground/Tunnel;Adversarial/EW,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate,NOT_REPORTED,Mapping/Surveying,Multi_Agent,Parsed from 8-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;LiDAR_2D].,3,3,1,1,8,Q-high,"Rigor=3/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=8/10 (Q-high).",Core
REC_1688,Pose estimation based on laser range finder for a quadrotor unmanned aerial vehicle in GPS-denied environment,X. Gu; B. Xian; F. Guo; Y. Zhang; X. Zhang,2013,10.1109/access.2019.2909530,IEEE Conference/Journal,IEEE_Xplore,True,63,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 63-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
REC_1715,"Autonomous targeted flight of a rotary-wing micro aerial vehicle in indoor, GPS-denied environments",Potyagaylo S.; Rand O.,2014,10.1109/access.2019.2909530,IEEE Conference/Journal,Scopus,True,63,Multi_Platform,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave,Visual_LiDAR_Inertial_Fusion,Visual-LiDAR Fusion,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Both_Real_and_Sim,Both,ATE_RMSE;Relative_Drift_Percent;Success_Rate;Computational_Latency,NOT_REPORTED,Inspection,Multi_Agent,Parsed from 63-page PDF. Primary evaluation: Both_Real_and_Sim with sensors [IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave].,4,3,1,1,9,Q-high,"Rigor=4/4, Reporting=3/3, Baseline=1/2, Repro=1/1. Total=9/10 (Q-high).",Core
