id,title,authors,year,venue,doi,source,platform,environment,sensors,algorithm_family,estimation_architecture,primary_metric,metric_value,metric_unit,dataset_used,experiment_type,key_contribution,application_domain,fulltext_available,citation_tier,notes,citation_count_approx,is_benchmark_paper,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes
REC_0107,Augmented Radar Odometry by Nested Optimal Filter Aided Navigation for UAVS in GNSS Denied Environment,S. Zahran; M. Mostafa; M. Moussa; A. Salib; A. Moussa; N. El-Sheimy,2021,,10.1109/ITC-Egypt52936.2021.9513978,IEEE_Xplore,UAV,outdoor,camera|IMU|GPS_denied_confirmed|barometer|magnetometer|radar|wheel_encoder,EKF,loosely_coupled,drift_pct,99.0,%,custom,simulation,"Although most of these UAVs are equipped with Global Navigation Satellite System (GNSS) / Inertial Navigation System (INS) reliable integrated system for localization proposes, they are susceptible to",military,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_0111,Position Estimation for Drones based on Visual SLAM and IMU in GPS-denied Environment,H. D. K. Motlagh; F. Lotfi; H. D. Taghirad; S. B. Germi,2019,,10.1109/ICRoM48714.2019.9071826,IEEE_Xplore,UAV,outdoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO_SLAM,loosely_coupled,RMSE,,,custom,simulation,"In this paper, a positioning system based on monocular SLAM and inertial measurement unit (IMU) is presented",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,1,0,3,Q-low,B+1: trajectory scale reported; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_0114,Resilient Navigation for UAVs: GNSS Attack Detection and Seamless Transition to Visual-Inertial Localization,S. R. Akkala; H. Allaka,2025,,10.1109/INDICON68490.2025.11392970,IEEE_Xplore,UAV,outdoor,camera|IMU|GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,This paper presents a resilient navigation framework designed to ensure mission continuity in GNSS-compromised environments by integrating real-time attack detection with a seamless transition to alte,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0115,Low Computational Data Fusion Approach Using INS and UWB for UAV Navigation Tasks in GPS-Denied Environments,X. Kong; G. Fang; L. Liu; T. P. Tran,2019,,10.1109/PDCAT46702.2019.00080,IEEE_Xplore,UAV,simulation,IMU|GPS_denied_confirmed|UWB,particle_filter,loosely_coupled,RMSE,,,custom,real_world,This paper presents a low computational approach for unmanned aerial vehicles (UAV) navigation in GPS-denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0118,A Vision-Aided Navigation System by Ground-Aerial Vehicle Cooperation for UAV in GNSS-Denied Environments,Z. -H. Wang; T. Zhang; K. -Y. Qin; B. Zhu,2018,,10.1109/GNCC42960.2018.9019191,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed,VIO_SLAM,other,RMSE,,,custom,real_world,"To address this issue, this paper presents a technical solution for building autonomous navigation system based on the concept of Ground-Aerial Vehicle Cooperation",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0123,Visual-based landing system of a multirotor UAV in GNSS denied environment,A. Marut; P. Wojciechowski; K. Wojtowicz; K. Falkowski,2023,,10.1109/MetroAeroSpace57412.2023.10190013,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed|wheel_encoder,DNN,deep_learning,RMSE,,,custom,simulation,"The paper presents a comprehensive review of various vision-based techniques, such as optical flow, stereo vision, monocular visual odometry, and deep learning-based methods, which have been proposed ",military,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_0129,Factor Graph Optimization based Sensor Fusion Positioning Algorithm for UAV in GPS-denied Environment,C. Wang; A. Kuanysh; X. Zhao; H. Liang; B. Yang,2025,,10.1109/AIHCIR67580.2025.11405273,IEEE_Xplore,UAV,simulation,IMU|GPS_denied_confirmed|UWB,graph_SLAM,loosely_coupled,RMSE,0.0356,m,custom,simulation,"To address the aforementioned issues, in this article, a fusion positioning method based on Factor Graph Optimization (FGO) that integrates IMU and UWB through data fusion is proposed",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: quantitative error metric reported; CAP: simulation-only -> max Q-medium
REC_0131,Digital Twin for Drone Indoor Autonomous Navigation,M. J. Kumar; S. Singh; A. Saneen; D. Thomas,2026,,10.1109/LSENS.2025.3642424,IEEE_Xplore,UAV,indoor,lidar|camera|GPS_denied_confirmed,DNN,other,RMSE,224.0,cm,custom,real_world,A digital twin (DT)-based framework for autonomous drone navigation in GPS-denied indoor environments is presented in this letter,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0136,A Novel Positioning Method for UAV in GNSS-Denied Environments Based on Mechanical Antenna,Y. Cui; C. Wang; Q. Hu; B. Xu; X. Song; Z. Yuan; Y. Zhu,2024,,10.1109/TIE.2023.3347859,IEEE_Xplore,UAV,indoor,IMU|GPS_denied_confirmed,other,other,RMSE,0.45,m,custom,simulation,"Therefore, a novel positioning method for UAV in GNSS-denied environments based on mechanical antenna (MA) is proposed in this work, which consists of MA installed on UAV to generated low-frequency (L",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: quantitative error metric reported; CAP: simulation-only -> max Q-medium
REC_0137,Multi-UAVs Cooperative Localization with Deep Reinforcement Learning in GPS-Denied Environment,Z. Wu; K. Wan; C. He; Y. Fan; H. Qiang; Y. Wu,2025,,10.1109/ICUS66297.2025.11294564,IEEE_Xplore,UAV,simulation,GPS_denied_confirmed,DNN,other,RMSE,,,custom,simulation,This paper proposes a collaborative strategy enabling UAVs to maintain real-time positioning via intra-formation relative spatial measurements after GPS loss,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_0138,Autonomous Exploration and Mapping System Using Heterogeneous UAVs and UGVs in GPS-Denied Environments,H. Qin; Z. Meng; W. Meng; X. Chen; H. Sun; F. Lin; M. H. Ang,2019,,10.1109/TVT.2018.2890416,IEEE_Xplore,UAV,simulation,GPS_denied_confirmed,SLAM,loosely_coupled,RMSE,,,custom,simulation,"In this paper, we present a novel integrated vehicular system using collaborative unmanned aerial vehicles (UAVs) and unmanned ground vehicles (UGVs) for autonomous exploration, mapping, and navigatio",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0144,Robust UAV Localization in GNSS-Denied Environments via Efficient Visual Scene Matching–Inertial Fusion,Z. Zhang; B. Zhang; M. Lv; S. Liu; J. Xue; H. Wei,2025,,10.1109/CAIT68620.2025.11424858,IEEE_Xplore,UAV,outdoor,camera|IMU|GPS_denied_confirmed|barometer,EKF,loosely_coupled,drift_pct,,,custom,real_world,"To address these issues, we propose a lightweight visual–inertial localization framework for onboard platforms that combines low-rate absolute corrections from satellite–to–aerial visual scene matchin",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: trajectory scale reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0149,Vision-Based Global Localization for UAVs Using Deep Convolutional Neural Networks,M. Elbalshy; S. Mostafa; A. M. Kamel,2026,,10.1109/IPCS69631.2026.11604264,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed,DNN,deep_learning,RMSE,5.0,m,custom,simulation,This paper presents a reliable vision-based navigation system for guided aerial vehicles operating in GPS-denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,0,0,2,Q-low,B+1: quantitative error metric reported; B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_0155,Cooperative Navigation and Guidance of a Micro-Scale Aerial Vehicle by an Accompanying UAV using 3D LiDAR Relative Localization,V. Pritzl; M. Vrba; P. Štĕpán; M. Saska,2022,,10.1109/ICUAS54217.2022.9836116,IEEE_Xplore,UAV,simulation,lidar|camera|IMU|wheel_encoder,VIO_SLAM,other,drift_pct,,,custom,real_world,A novel approach for cooperative navigation and guidance of a micro-scale aerial vehicle by an accompanying Unmanned Aerial Vehicle (UAV) using 3D Light Detection and Ranging (LiDAR) relative localiza,mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0161,Sensor Fusion for Autonomous Indoor UAV Navigation in Confined Spaces,A. James; A. Seth; E. Kuantama; S. Mukhopadhyay; R. Han,2023,,10.1109/ICST59744.2023.10460820,IEEE_Xplore,UAV,indoor,lidar|camera|IMU|GPS_denied_confirmed,hybrid,loosely_coupled,RMSE,0.4,m,custom,real_world,"This work represents a significant stride in the development of autonomous indoor UAV navigation systems, with potential applications in search and rescue, facility inspection, and environmental monit",search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0165,UAV Cross-View Image Retrieval and Visual Geo-Localization in GNSS-Denied Environments,Y. -C. Tai; H. -Y. Shen; C. -P. Yi,2026,,10.1109/ICCE-Taiwan71481.2026.11652687,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed,other,other,RMSE,93.59,%,custom,simulation,We propose an end-toend cross-view geo-localization framework mitigating geometric and appearance discrepancies,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: quantitative error metric reported; CAP: simulation-only -> max Q-medium
REC_0179,Wireless Local Positioning System for Controlled UAV Landing in GNSS-Denied Environment,T. Pavlenko; M. Schütz; M. Vossiek; T. Walter; S. Montenegro,2019,,10.1109/MetroAeroSpace.2019.8869587,IEEE_Xplore,UAV,outdoor,GPS_denied_confirmed|WiFi|radar,other,other,RMSE,36.0,cm,custom,simulation,A novel concept for ad-hoc landing of unmanned aerial vehicles (UAV) in GNSS-denied environment is presented in this paper,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,0,0,2,Q-low,B+1: quantitative error metric reported; B+1: trajectory scale reported; CAP: simulation-only -> max Q-medium
REC_0195,An Autonomous Continuous Positioning Method for Low-Altitude UAVs Based on Image Recognition in GNSS-Denied Environments,T. Du; Y. Lin,2026,,10.1109/RAITS68656.2026.11580149,IEEE_Xplore,UAV,outdoor,camera|IMU|GPS_denied_confirmed,other,loosely_coupled,RMSE,26.32,m,custom,real_world,The article proposes a five-stage autonomous continuous positioning method that integrates inertial navigation and image recognition to address the prob-lem of accumulated positioning errors in unmann,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0196,Navigation of Simultaneous Localization and Mapping by Fusing RGB-D Camera and IMU on UAV,X. Dai; Y. Mao; T. Huang; B. Li; D. Huang,2019,,10.1109/SAFEPROCESS45799.2019.9213339,IEEE_Xplore,UAV,outdoor,camera|IMU|GPS_denied_confirmed,VIO_SLAM,other,RMSE,,,custom,simulation,"In this paper, a novel system that enables a UAV to navigation in a GPS-denied environment with an RGB-D (Red, Green, Blue, and Depth) camera and Inertial Measurement Unit (IMU) is presented",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_0198,Autonomous UAV Implementation for Facial Recognition and Tracking in GPS-Denied Environments,D. A. H. Ollachica; B. K. A. Asante; H. Imamura,2024,,10.1109/ACCESS.2024.3447899,IEEE_Xplore,UAV,mixed,camera|GPS_denied_confirmed,other,other,RMSE,94.45,%,custom,real_world,"To address these limitations, we propose a facial recognition system designed to recognize faces of suspected individuals with criminal backgrounds and missing persons",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0202,Design of A Positioning System for UAV in GPS-denied Environment,Z. Qiu; T. Li; F. Wang,2022,,10.1109/ISCIT55906.2022.9931225,IEEE_Xplore,UAV,simulation,IMU|GPS_denied_confirmed|UWB,EKF,loosely_coupled,RMSE,,,custom,simulation,"In this paper, a method for UAV positioning in GPS-denied environment through a multi-sensor fusion algorithm is proposed",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_0208,UAV Pose Estimation in GNSS-Denied Environment Assisted by Satellite Imagery Deep Learning Features,H. Hou; Q. Xu; C. Lan; W. Lu; Y. Zhang; Z. Cui; J. Qin,2021,,10.1109/ACCESS.2020.3048342,IEEE_Xplore,UAV,outdoor,camera|GPS_denied_confirmed,DNN,deep_learning,RMSE,15.0,m,custom,simulation,"Therefore, to obtain accuracy in UAV pose estimation in GNSS-denied environments, a UAV localization method that is assisted by deep learning features of satellite imagery is proposed",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,0,0,2,Q-low,B+1: quantitative error metric reported; B+1: trajectory scale reported; CAP: simulation-only -> max Q-medium
REC_0211,SIA-KalmanNet: A Structurally Integrated Attention Kalman Filter for Multi-UAV Localization in Partially GNSS-Denied Environments,X. Xin; H. Zhou; X. Feng; F. Pan; J. Wang; Z. Li,2026,,10.1109/JIOT.2025.3650118,IEEE_Xplore,UAV,outdoor,IMU|GPS_denied_confirmed,DNN,deep_learning,drift_pct,,,custom,simulation,"To address these challenges, this article proposes a structurally integrated attention Kalman filter called SIA-KalmanNet for accurate and robust state estimation",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,A+1: repeatability/multiple runs; B+1: trajectory scale reported; C+1: established baseline compared; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_0213,A Multi-UAV System for Exploration and Target Finding in Cluttered and GPS-Denied Environments,X. Zhu; F. Vanegas; F. Gonzalez; C. Sanderson,2021,,10.1109/ICUAS51884.2021.9476820,IEEE_Xplore,UAV,mixed,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,We propose a framework for a team of UAVs to cooperatively explore and find a target in complex GPS-denied environments with obstacles,search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
