paper_id,title,first_author,year,venue,doi,q1_clear_problem,q2_sensor_config,q3_quant_results,q4_baseline_comparison,q5_hardware_validation,q6_statistical_rigor,q7_doi_reproducibility,q8_reporting_depth,total_score,quality_tier
REC_0146,QR-Code Guided Autonomous Medical Assistant Robot for Indoor Hospital Environments,V. Mhadeshwar,2025,,10.1109/WCONF64849.2025.11233784,1,1,1,0,0,0,1,1,5,Medium
REC_0147,Real-time Indoor Navigation of UAV Based on Visual Delay Compensation,J. Li,2019,,10.1109/ICMA.2019.8816511,1,1,0,0,1,0,1,1,5,Medium
REC_0148,A framework for real time indoor robot navigation using Monte Carlo Localization and ORB feature detection,L. Zhenjun,2014,,10.1109/ISCE.2014.6884401,1,0,1,0,1,1,1,1,6,High
REC_0149,Vision-Based Global Localization for UAVs Using Deep Convolutional Neural Networks,M. Elbalshy,2026,,10.1109/IPCS69631.2026.11604264,1,1,1,0,1,0,1,1,6,High
REC_0150,Design of touch screen based robot with obstacle detection module for autonomous path navigation,S. R. Avutu,2017,,10.1109/TENCON.2017.8228212,1,0,0,0,0,0,1,1,3,Low
REC_0151,Radio Beacons in Indoor Navigation,J. Vaščák,2018,,10.1109/DISA.2018.8490529,1,0,0,0,0,1,1,1,4,Medium
REC_0152,Preliminary Study on System Design of USBL-Aided Underwater Navigation for Hull Cleaning Robots,P. -M. Lee,2023,,10.1109/OCEANSLimerick52467.2023.10244253,1,0,1,0,0,0,1,1,4,Medium
REC_0153,Indoor radar SLAM A radar application for vision and GPS denied environments,J. W. Marck,2013,,10.23919/EuMC.2013.6687024,1,1,0,0,0,0,1,1,4,Medium
REC_0154,Development of a 3D Simultaneous Localization and Mapping System for Unmanned Aerial Vehicle Navigation,F. Demim,2025,,10.1109/ICATEEE68170.2025.11406252,1,1,0,0,1,0,1,1,5,Medium
REC_0155,Cooperative Navigation and Guidance of a Micro-Scale Aerial Vehicle by an Accompanying UAV using 3D LiDAR Relative Localization,V. Pritzl,2022,,10.1109/ICUAS54217.2022.9836116,1,1,1,0,1,0,1,1,6,High
REC_0156,An improved MCS/INS integrated navigation algorithm for multi-rotor UAV in indoor flight,L. Zhang,2016,,10.1109/CGNCC.2016.7829115,1,0,1,0,1,0,1,1,5,Medium
REC_0157,LiDAR-Based Optimized Normal Distribution Transform Localization on 3-D Map for Autonomous Navigation,A. Thakur,2024,,10.1109/OJIM.2024.3412219,1,1,1,0,1,1,1,1,7,High
REC_0158,AINS: Affordable Indoor Navigation Solution via Line Color Identification Using Mono-Camera for Autonomous Vehicles,N. Maitlo,2024,,10.1109/I2CT61223.2024.10544260,1,1,1,1,0,0,1,1,6,High
REC_0159,A Study on the Performance Complementarity of RGB-D Visual SLAM and LiDAR SLAM in Indoor Navigation Tasks,W. Zhang,2026,,10.1109/CVIDL70130.2026.11637792,1,1,1,0,0,0,1,1,5,Medium
REC_0160,An indoor navigation algorithm incorporating representation of Quasi-Static Environmental Object and glass surface detection using LRF sensor,T. Shiina,2017,,10.1109/ROBIO.2017.8324797,1,0,0,0,0,0,1,1,3,Low
REC_0161,Sensor Fusion for Autonomous Indoor UAV Navigation in Confined Spaces,A. James,2023,,10.1109/ICST59744.2023.10460820,1,1,1,0,1,1,1,1,7,High
REC_0162,Monocular SLAM and Obstacle Removal for Indoor Navigation,S. Han,2018,,10.1109/iCMLDE.2018.00023,1,1,0,0,0,0,1,1,4,Medium
REC_0163,Autonomous Indoor Navigation for Wheelchairs using Signboards,A. D.S.,2019,,10.1109/ICIICT1.2019.8741462,1,0,0,0,1,1,1,1,5,Medium
REC_0164,Autonomous Indoor Vehicle Navigation Using Modified Steering Velocity Obstacles,M. Fuad,2020,,10.1109/ISITIA49792.2020.9163776,1,1,1,0,0,0,1,1,5,Medium
REC_0165,UAV Cross-View Image Retrieval and Visual Geo-Localization in GNSS-Denied Environments,Y. -C. Tai,2026,,10.1109/ICCE-Taiwan71481.2026.11652687,1,0,1,1,0,0,1,1,5,Medium
REC_0166,Dronav: Deep Learning Based Autonomous Drone Navigation System,A. Darapureddy,2024,,10.1109/ICSTSDG61998.2024.11026630,1,1,0,0,1,0,1,1,5,Medium
REC_0167,Study on underwater navigation of crawler type mining robot,Tae-Kyeong Yeu,2011,,10.23919/OCEANS.2011.6107056,1,1,1,0,0,0,1,1,5,Medium
REC_0168,GenNav: A Generic Indoor Navigation System for Mobile Robots,S. S. Harithas,2020,,10.1109/I-SMAC49090.2020.9243504,1,1,1,0,1,0,1,1,6,High
REC_0169,Design and Implementation of a Behavior-Based Navigation and Obstacle Avoidance System for Quadrotor UAVs in Indoor Environments Using RPLIDAR Sensor,M. Y. Mustar,2025,,10.1109/ICE3IS66769.2025.11280889,1,1,1,0,0,0,1,1,5,Medium
REC_0170,Comparing UAV camera data with satellite imagery for global localization,O. Kozachuk,2024,,10.1109/APUAVD64488.2024.10765865,1,1,0,0,1,0,1,1,5,Medium
REC_0171,Cooperative Simultaneous Arrival of Unmanned Vehicles onto a Moving Target in GPS-Denied Environment,S. Misra,2018,,10.1109/CDC.2018.8619652,1,1,0,1,0,0,1,1,5,Medium
REC_0172,Visual Localization with Offline Google Satellite Map-Assisted for Ground Vehicles in GNSS-Denied Environment,J. Wang,2025,,10.1109/IROS60139.2025.11247122,1,0,1,1,1,1,1,1,7,High
REC_0173,Evaluation of a Commercially Available Autonomous Visual Inertial Odometry Solution for Indoor Navigation,A. Agarwal,2020,,10.1109/ICUAS48674.2020.9213962,1,0,0,0,1,0,1,1,4,Medium
REC_0174,Aircraft Navigation in GNSS-Denied Environments via Radio SLAM With Terrestrial Signals of Opportunity,Z. M. Kassas,2024,,10.1109/TITS.2024.3405908,1,1,1,0,1,1,1,1,7,High
REC_0175,Design and Realization of Unmanned Vehicle Autonomous Navigation System Based on Binocular Camera,T. Guo,2023,,10.1109/CEI60616.2023.10527947,1,1,0,0,1,1,1,1,6,High
REC_0176,Design and Experimental Validation of an Autonomous USV for Sensor Fusion-Based Navigation in GNSS-Denied Environments,S. Cohen-Salmon,2025,,10.23919/OCEANS59106.2025.11244963,1,0,0,0,1,0,1,1,4,Medium
REC_0177,Mobile Robot Localization Based On Low-Cost LTE And Odometry In GPS-Denied Outdoor Environment,K. Ismail,2019,,10.1109/ROBIO49542.2019.8961750,1,0,1,1,0,1,1,1,6,High
REC_0178,Enhancing UAV Autonomous Navigation in Indoor Environments Using Reinforcement Learning and Convolutional Neural Networks,H. Safarpour Motealegh Mahalegi,2024,,10.1109/SISY62279.2024.10737528,1,0,1,1,0,0,1,1,5,Medium
REC_0179,Wireless Local Positioning System for Controlled UAV Landing in GNSS-Denied Environment,T. Pavlenko,2019,,10.1109/MetroAeroSpace.2019.8869587,1,1,1,0,0,0,1,1,5,Medium
REC_0180,Autonomous Drone Navigation for Warehouse Inventory Using Fiducial Markers,Q. Zhang,2024,,10.1109/IRC63610.2024.11053981,1,1,0,0,1,0,1,1,5,Medium
REC_0181,Vision-Based GNSS-Free Localization for UAVs in the Wild,M. -M. Gurgu,2022,,10.1109/ICMERR56497.2022.10097798,1,1,1,1,1,0,1,1,7,High
REC_0182,Indoor Navigation Using Adaptive Neuro Fuzzy Controller for Servant Robot,W. Budiharto,2010,,10.1109/ICCEA.2010.119,1,1,1,0,1,0,1,1,6,High
REC_0183,Monocular Visual Odometry in Mobile Robot Navigation,S. Sellak,2024,,10.1109/ISIVC61350.2024.10577766,1,1,1,0,1,0,1,1,6,High
REC_0184,Stereo Vision SLAM for Autonomous Uncrewed Surface Vessels in GPS-Denied and Uncharted Ports,N. P. Santos,2026,,10.1109/OCEANS66983.2026.11617078,1,1,1,1,0,1,1,1,7,High
REC_0185,Graph-SLAM Approach for Indoor UAV Localization in Warehouse Logistics Applications,A. Moura,2021,,10.1109/ICARSC52212.2021.9429791,1,1,0,0,1,0,1,1,5,Medium
REC_0186,A Multi-Sensor Fusion Self-Localization System of a Miniature Underwater Robot in Structured and GPS-Denied Environments,H. Xing,2021,,10.1109/JSEN.2021.3120663,1,1,1,1,0,0,1,1,6,High
REC_0187,Topological Indoor Localization and Navigation for Autonomous Mobile Robot,H. Cheng,2015,,10.1109/TASE.2014.2351814,1,0,0,0,0,0,1,1,3,Low
REC_0188,Research on Indoor Navigation System of UAV Based on LIDAR,C. Xin,2020,,10.1109/ICMTMA50254.2020.00166,1,1,0,0,0,0,1,1,4,Medium
REC_0189,A Comparative Study of SLAM Algorithms for Indoor Navigation of Autonomous Wheelchairs,A. Juneja,2019,,10.1109/CBS46900.2019.9114512,1,1,1,0,0,1,1,1,6,High
REC_0190,Autonomous humanoid robot navigation using augmented reality technique,O. Mohareri,2011,,10.1109/ICMECH.2011.5971330,1,1,0,0,1,0,1,1,5,Medium
REC_0191,Autonomous UAV Localization with Synthetic Aperture Radar,Y. Zhou,2025,,10.1109/IGARSS55030.2025.11243676,1,1,1,0,1,0,1,1,6,High
REC_0192,Visual-Based Deep Reinforcement Learning for Mobile Robot Obstacle Avoidance Navigation,Z. Nan,2023,,10.1109/ICTC58733.2023.10393297,1,1,0,1,1,0,1,1,6,High
REC_0193,Development of a Small-Size Mobile Robot for Autonomous and Remote Indoor Navigation,H. A. Raut,2025,,10.1109/ICAECA63854.2025.11012369,1,1,0,0,0,0,1,1,4,Medium
REC_0194,Benchmarking Navigation Paradigms in GPS-Denied Environments: Insights from Simulated Multi-Modal Sensor Data,A. Hussain,2026,,10.1109/ICIICE69672.2026.11565150,1,1,1,1,0,1,1,1,7,High
REC_0195,An Autonomous Continuous Positioning Method for Low-Altitude UAVs Based on Image Recognition in GNSS-Denied Environments,T. Du,2026,,10.1109/RAITS68656.2026.11580149,1,1,1,0,0,0,1,1,5,Medium
REC_0196,Navigation of Simultaneous Localization and Mapping by Fusing RGB-D Camera and IMU on UAV,X. Dai,2019,,10.1109/SAFEPROCESS45799.2019.9213339,1,1,0,0,1,0,1,1,5,Medium
REC_0197,Adaptive navigation and motion planning for a mobile track robot,B. H. Sudantha,2017,,10.1109/IFSA-SCIS.2017.8023304,1,1,0,0,0,0,1,1,4,Medium
REC_0198,Autonomous UAV Implementation for Facial Recognition and Tracking in GPS-Denied Environments,D. A. H. Ollachica,2024,,10.1109/ACCESS.2024.3447899,1,1,1,0,1,0,1,1,6,High
REC_0199,An Autonomous Simultaneous Localization and Mapping Walker for Indoor Navigation,P. Kashyap,2018,,10.1109/SARNOF.2018.8720504,1,1,1,1,0,1,1,1,7,High
REC_0200,An Integrated Learning-Based Ai Mobile Platform for Autonomous Navigation and Hazardous Fire Intelligence,T. D. M. Le,2025,,10.1109/ISCIT67082.2025.11231444,1,0,1,0,0,0,1,1,4,Medium
REC_0201,Cloud Based Indoor Navigation for ROS-enabled Automated Guided Vehicles,F. Okumuş,2019,,10.1109/IDAP.2019.8875993,1,1,0,0,0,0,1,1,4,Medium
REC_0202,Design of A Positioning System for UAV in GPS-denied Environment,Z. Qiu,2022,,10.1109/ISCIT55906.2022.9931225,1,1,1,0,1,0,1,1,6,High
REC_0203,Topological Indoor Localization & Navigation for Autonomous Industrial Mobile Manipulator,H. Cheng,2012,,10.1109/ICMLA.2012.48,1,0,0,0,0,0,1,1,3,Low
REC_0204,Fusing Multiple Navigation Solutions for Autonomous Underwater Vehicles,A. Consensi,2024,,10.1109/AUV61864.2024.11030406,1,0,0,0,1,0,1,1,4,Medium
REC_0205,PhysNav-DG: A Novel Adaptive Framework for Robust VLM-Sensor Fusion in Navigation Applications,T. Srinivasan,2025,,10.1109/CVPRW67362.2025.00653,1,1,1,0,0,0,1,1,5,Medium
REC_0206,GPR Based Positioning System for Robust Autonomous Vehicle Navigation: A Low-Latency SLAM Framework with V2X Capabilities in Mixed-GPS Environments,A. P. Roy,2025,,10.1109/PLANS61210.2025.11028481,1,1,0,1,1,0,1,1,6,High
REC_0207,V2I-Based LiDAR and RSSI-Based Ranging-Assisted Visual-Inertial Odometry for Robust Ego Vehicle Localization in GPS-Denied Environments,D. Kim,2026,,10.1109/ACCESS.2026.3695055,1,1,1,1,1,0,1,1,7,High
REC_0208,UAV Pose Estimation in GNSS-Denied Environment Assisted by Satellite Imagery Deep Learning Features,H. Hou,2021,,10.1109/ACCESS.2020.3048342,1,1,1,0,0,0,1,1,5,Medium
REC_0209,Design and Implementation of an Autonomous Navigation Robot Using Ros and a Multi-Sensor Platform for Educational Applications,D. D. Tu,2025,,10.1109/ICICIS65613.2025.11371170,1,1,1,0,1,1,1,1,7,High
REC_0210,SLAM-Based Autonomous Indoor Navigation System For Electric Wheelchairs,I. T. Lakmal,2020,,10.1109/ICIP48927.2020.9367336,1,1,0,1,1,0,1,1,6,High
REC_0211,SIA-KalmanNet: A Structurally Integrated Attention Kalman Filter for Multi-UAV Localization in Partially GNSS-Denied Environments,X. Xin,2026,,10.1109/JIOT.2025.3650118,1,0,1,1,1,1,1,1,7,High
REC_0212,ROS2-based locator optimized autonomous navigation robot,H. Liang,2023,,10.1109/RICAI60863.2023.10489438,1,0,1,0,0,0,1,1,4,Medium
REC_0213,A Multi-UAV System for Exploration and Target Finding in Cluttered and GPS-Denied Environments,X. Zhu,2021,,10.1109/ICUAS51884.2021.9476820,1,1,0,0,0,0,1,1,4,Medium
REC_0214,Autonomous Unmanned Aerial Vehicle Indoor Navigation Based on Deep Learning Approaches,H. Ghasemi,2023,,10.1109/ICRoM60803.2023.10412578,1,1,1,0,1,0,1,1,6,High
REC_0215,GPS-Denied UAV-UGV Relative Positioning System via Vision-UWB Fusion,G. Mingyang,2023,,10.1109/ICIEA58696.2023.10241577,1,1,1,0,1,0,1,1,6,High
REC_0216,QR Code based Indoor Navigation for Mobile Robot,S. Anuvarshini,2026,,10.1109/ICOEI68323.2026.11541935,1,1,1,0,1,0,1,1,6,High
REC_0217,An Improved Indoor Navigation Scheme Based on Vision-Language Localization,Z. Xu,2021,,10.1109/CCDC52312.2021.9601828,1,1,0,1,1,0,1,1,6,High
REC_0218,A Unified Error-State Kalman Filtering Framework for Multi-Sensor Navigation of Fixed-Wing UAVS in GNSS-Denied Scenarios,G. E. V. Hernandez,2026,,10.1109/ICUAS69441.2026.11598562,1,1,1,0,1,0,1,1,6,High
REC_0219,Comparison of Planned Path and Travelled Path Using ROS Navigation Stack,R. K. Megalingam,2020,,10.1109/INCET49848.2020.9154132,1,1,0,0,0,0,1,1,4,Medium
REC_0220,Satellite Image Informed Path Planning for Improved Visual Localization of Unmanned Ground Vehicles in GNSS-Denied Environments,J. Westphal,2025,,10.1109/PLANS61210.2025.11028214,1,1,1,0,0,0,1,1,5,Medium
REC_0221,Mobile robot indoor navigation,J. Černohorský,2016,,10.1109/CarpathianCC.2016.7501084,1,0,0,0,0,0,1,1,3,Low
REC_0222,Indoor Vision Navigation and Target Tracking System for Aerial Robot,S. Li,2020,,10.1109/AIAM50918.2020.00017,1,1,1,0,1,0,1,1,6,High
REC_0223,High-Accuracy Autonomous Navigation Algorithm For Long-Distance Land Navigation In GNSS-Denied Environments,X. Du,2021,,10.1109/ICUS52573.2021.9641426,1,1,1,1,1,1,1,1,8,High
REC_0224,An Autonomous Attitude Determination Algorithm Adapted to the Maneuvering for UAV,C. Xu,2025,,10.1109/ICMTAE66890.2025.11427995,1,0,1,0,0,0,1,1,4,Medium
REC_0225,Smart Suitcase for Visually Challenged Individuals in Airport Environments using UWB and LiDAR Fusion SLAM: Morocco Case Study,Z. Marihi,2024,,10.1109/ICMRE60776.2024.10532180,1,1,0,0,0,0,1,1,4,Medium
REC_0226,A Review of Underwater SLAM Technologies,H. Li,2023,,10.1109/RICAI60863.2023.10489371,1,1,0,1,0,1,1,1,6,High
REC_0227,Robot Navigation in a Dynamically Changing Environment,V. N. Zhidkov,2020,,10.1109/FarEastCon50210.2020.9271534,1,1,1,0,1,0,1,1,6,High
REC_0228,Secure Vision-Based Navigation for Drones in GPS-Denied Environments Using Machine Learning,M. Alja’Afreh,2025,,10.1109/BCCA66705.2025.11229450,1,1,1,1,0,1,1,1,7,High
REC_0229,Simulation of Indoor Localization and Navigation of Turtlebot 3 using Real Time Object Detection,C. Nandkumar,2021,,10.1109/CENTCON52345.2021.9687937,1,1,0,0,0,0,1,1,4,Medium
REC_0230,Multi-Sensor Fusion-Assisted AGV Localization System in GNSS Denied Environments,Z. Kwok,2023,,10.1109/ICCSNT58790.2023.10334553,1,1,1,0,0,0,1,1,5,Medium
REC_0231,Enhanced UAV Indoor Navigation through SLAM-Augmented UWB Localization,J. Tiemann,2018,,10.1109/ICCW.2018.8403539,1,1,1,0,1,0,1,1,6,High
REC_0233,High-precision underwater navigation using model-referenced pose estimation with monocular vision,J. Park,2016,,10.1109/AUV.2016.7778661,1,1,0,0,0,0,1,1,4,Medium
REC_0234,Mobile Robot Localization via Indoor Positioning System and Odometry Fusion,M. H. Nugraha,2024,,10.1109/ICSMech62936.2024.10812253,1,0,1,1,0,0,1,1,5,Medium
REC_0235,Doorway detection for autonomous indoor navigation of unmanned vehicles,B. Kakillioglu,2016,,10.1109/ICIP.2016.7533078,1,0,0,0,0,0,1,1,3,Low
REC_0236,MANTIS: UAV for Indoor Logistic Operations,A. Dias,2024,,10.1109/ROBOT61475.2024.10796935,1,1,1,0,0,0,1,1,5,Medium
REC_0238,Acoustic Positioning and Navigation System for GNSS Denied/Challenged Environments,R. Kapoor,2020,,10.1109/PLANS46316.2020.9110156,1,1,1,0,1,0,1,1,6,High
REC_0239,Autonomous Flight Control Design Based on Multi-Sensor Fusion for a Low-Cost Quadrotor in GPS-Denied Environments,J. Guo,2022,,10.1109/ACIRS55390.2022.9845557,1,1,0,0,1,0,1,1,5,Medium
REC_0240,Hybrid Autonomous Navigation using Rapid Exploring Random Trees and Reinforcement Learning for Obstacle Avoidance,B. V. Ramudu,2025,,10.1109/ICIMIA67127.2025.11200788,1,1,0,0,0,0,1,1,4,Medium
REC_0241,Aiding Radar Odometry with S-57 Nautical Charts for GNSS-free and Compass-free Pose Estimation,C. Denker,2025,,10.23919/EuRAD65285.2025.11234259,1,1,1,0,0,1,1,1,6,High
REC_0243,A concept of UAV indoor navigation system based on magnetic field measurements,B. Brzozowski,2016,,10.1109/MetroAeroSpace.2016.7573291,1,0,1,0,1,0,1,1,5,Medium
REC_0244,Cooperative Relative Localization for UAV Swarm in GNSS-Denied Environments,G. Lei,2025,,10.1109/GLOBECOM59602.2025.11432122,1,0,1,1,1,0,1,1,6,High
REC_0245,GPS-Independent Indoor Navigation-Enabled Autonomous Wheeled Robot with Obstacle Avoidance,M. V. Vardhan,2025,,10.1109/DICCT64131.2025.10986396,1,0,0,1,1,0,1,1,5,Medium
REC_0246,UAV Platforms for Autonomous Navigation in GPS-Denied Environments for Search and Rescue Missions,E. Ngo,2022,,10.1109/ICUAS54217.2022.9836181,1,1,0,0,1,0,1,1,5,Medium
REC_0247,Filtering-RRT for Autonomous Indoor Navigation,A. V. Singh,2024,,10.1109/COMSNETS59351.2024.10427090,1,1,0,0,0,0,1,1,4,Medium
REC_0248,An Optimization Framework for Efficient Vision-Based Autonomous Drone Navigation,M. Navardi,2022,,10.1109/AICAS54282.2022.9869975,1,1,1,1,1,0,1,1,7,High
REC_0249,An Autonomously Guided Differential Drive Robot Base Using Asus® Xtion Pro Live,S. I. A. P. Diddeniya,2020,,10.1109/ICIP48927.2020.9367341,1,1,1,0,0,0,1,1,5,Medium
REC_0250,Fuzzy Based Indoor Navigation for Mobile Robots,M. Tóth,2018,,10.1109/SISY.2018.8524842,1,1,1,0,0,0,1,1,5,Medium
REC_0251,Underwater Navigation using Geomagnetic Field Variations,C. V. Kaji,2019,,10.1109/EIT.2019.8834192,1,0,1,0,0,0,1,1,4,Medium
REC_0252,Particle Filter-Based Localization Using Visual Feature Synchronization in GNSS-Denied Navigation,A. Şanlan,2025,,10.1109/ICNS65417.2025.10976891,1,1,1,0,1,0,1,1,6,High
REC_0253,Smart Swarm Robot Navigation System Using Ceiling- Mounted Vision and MQTT Communication,T. L,2026,,10.1109/ICISCoIS62701.2026.11447757,1,1,0,0,1,0,1,1,5,Medium
REC_0254,SIFT based monocular SLAM with multi-clouds features for indoor navigation,A. M. Ali,2010,,10.1109/TENCON.2010.5685972,1,1,0,0,0,0,1,1,4,Medium
REC_0255,A stereo and rotating laser framework for UAV navigation in GPS denied environment,Hailong Qin,2016,,10.1109/IECON.2016.7793246,1,1,0,1,1,0,1,1,6,High
REC_0256,"Design, Implementation & Optimization of Indoor Autonomous Mobile Robotic System Using RGBD Camera and 2D Lidar",M. Singh,2025,,10.1109/STPEC66316.2025.11490608,1,1,1,0,1,1,1,1,7,High
REC_0257,ROLATIN: Robust Localization and Tracking for Indoor Navigation of Drones,A. Famili,2020,,10.1109/WCNC45663.2020.9120619,1,1,0,1,1,0,1,1,6,High
REC_0258,Comparative Performance of Simultaneous Localization and Mapping Algorithms for Unmanned Aircraft Based Navigation Systems,G. Wild,2018,,10.1109/MetroAeroSpace.2018.8453536,1,1,0,1,0,0,1,1,5,Medium
REC_0259,MAPFL: GNSS-Free Map-Based Particle Filter Localization for Autonomous Vehicles,S. Z. N. Zukhraf,2025,,10.1109/ICAT66432.2025.11189291,1,1,1,0,1,1,1,1,7,High
REC_0260,Deep Learning Techniques for Autonomous Navigation of Underwater Robots,J. P. Sasi,2023,,10.1109/UPCON59197.2023.10434865,1,1,1,0,1,0,1,1,6,High
REC_0261,A new integrated navigation system for the indoor unmanned aerial vehicles (UAVs) based on the neural network predictive compensation,X. Guan,2018,,10.1109/YAC.2018.8406440,1,1,1,0,1,0,1,1,6,High
REC_0262,Multi-Agent Mapping and Navigation of Unknown GPS-Denied Environments Using a Relative Navigation Framework,J. M. Olson,2020,,10.1109/ICUAS48674.2020.9213860,1,1,0,0,1,0,1,1,5,Medium
REC_0263,Sensor fusion for indoor navigation and tracking of automated guided vehicles,R. G. Yudanto,2015,,10.1109/IPIN.2015.7346941,1,1,1,1,0,1,1,1,7,High
REC_0264,Autonomous UAV Navigation for Target Detection in Visually Degraded and GPS Denied Environments,S. Boiteau,2023,,10.1109/AERO55745.2023.10115544,1,1,0,0,1,0,1,1,5,Medium
REC_0265,Enhancing Underwater Navigation Through Cross-Correlation-Aware Deep INS/DVL Fusion,N. Cohen,2025,,10.23919/OCEANS59106.2025.11245115,1,0,1,1,1,0,1,1,6,High
REC_0266,Single-Image Depth to 3D Path planning for Collision-Free Drone Navigation,R. J. Alitappeh,2025,,10.1109/ICSPIS68676.2025.11551755,1,1,1,0,1,0,1,1,6,High
REC_0267,"SARATHI-DRONE: A Smart Drone for Autonomous Search, Rescue, and Human Identification",A. Tripathi,2026,,10.1109/AKGEC68790.2026.11485745,1,1,1,0,1,0,1,1,6,High
REC_0268,Indoor Navigation and Control of Quadrotor UAV Based on Low Cost MCS,Y. Dai,2018,,10.1109/GNCC42960.2018.9018681,1,1,0,0,1,0,1,1,5,Medium
REC_0269,Toward Bio-Inspired Autonomous Navigation: Long-Range Marine AUV Navigation,A. Biondi,2025,,10.1109/OCEANS58557.2025.11104410,1,1,0,1,0,1,1,1,6,High
